"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"GTF2B"	1107.26518864369	0.315786577559722	0.206012454336959	1.53285187818409	0.125312354925944	0.224302357022551
"JAK2"	5890.08702618075	0.288773872940727	0.288121094873374	1.00226563788271	0.316215313845456	0.456185696010081
"JAK3"	290.375293086769	2.42361423828225	0.450314368843631	5.38204953243194	7.36424927326578e-08	6.6312752593756e-07
"JAK1"	8737.90152753145	0.0548822724117843	0.241901247018718	0.226878832119198	0.820517962399611	0.888613607819136
"NR1H4"	0.255002026607299	0.175761532596154	0.357626435039832	0.491466836271702	0.623096302500819	NA
"GTF2I"	1490.14296359466	-1.20569830052796	0.206218620134557	-5.84669948689041	5.01422161260048e-09	5.74215032823187e-08
"GRM1"	0.728243417367295	0.622871608047753	0.677832004993963	0.918917376958766	0.358138790098697	0.502922755812377
"GRM2"	0.513389367381138	-0.476335472029384	0.785166289290201	-0.606668266998569	0.544071085502299	0.678711372306685
"NR1H3"	80.0488414870194	-0.112694344565791	0.422350874900506	-0.26682635520132	0.789602861179355	0.867425599155184
"HOXB9"	0.836317026303025	0.513748500915816	0.784589085886918	0.654799448726797	0.512596885623489	0.653383596865168
"NMRAL1"	154.106951447856	1.15141491313965	0.407775743319541	2.82364738953436	0.00474805893201998	0.0140757020113693
"HOXB4"	4.19379195971103	-1.47235531925844	0.758708000160617	-1.94060866492345	0.0523057622874594	0.109336249161348
"PPARG"	1.64216473332409	0.426184982514142	0.775240625727061	0.549745418868424	0.582493999869431	0.711492798213258
"PPARD"	43.1672083880617	1.21870018730654	0.418682723930061	2.91079645194561	0.00360508789980356	0.011069889594539
"LINGO4"	0.307581915272421	-0.043242225799165	0.597647653238243	-0.0723540460083211	0.94232015486628	NA
"RHOU"	421.390768788131	0.69002128154293	0.357592987322794	1.92962755424523	0.0536530021781182	0.111773210088326
"PPARA"	37.7326468940786	-1.33729935733113	0.471534120964072	-2.83606063246699	0.00456737740915278	0.0136495683194836
"CSGALNACT2"	2880.01757652642	1.7840616295378	0.221907812489832	8.03965218493398	9.00938307152197e-16	3.32931355966089e-14
"CSGALNACT1"	92.1965598927997	2.2167400994687	0.654869843354286	3.38500867304319	0.000711760055505351	0.00265164428588423
"S1PR1"	268.977210904854	-0.588839528942548	0.393769555099175	-1.49539120360446	0.134812374897028	0.236926522409118
"ANKRD26"	567.988374553246	0.0555837024996175	0.440005828991459	0.126324923074363	0.899474728529281	0.940079755434497
"SPDEF"	0.394527046168982	0.507565725929468	0.48950518830158	1.03689549786092	0.2997845623613	NA
"GATSL3"	82.4772286426291	1.3741966696741	0.53217672416954	2.58221866395703	0.00981673643627619	0.0264347543945464
"CD14"	414.494133998161	3.51491560093907	0.608536674031376	5.77601277118401	7.64915702233749e-09	8.44423007261598e-08
"ANKRD24"	0.76869531182034	1.41261518253369	0.7479561654571	1.88863364963426	0.0589409348577742	0.12067004093618
"DEPTOR"	11.8516359983831	-2.40702329416024	0.630643733115765	-3.81677192329824	0.000135209048074621	0.000600040893256796
"BTN1A1"	6.43932863234494	1.96224201334855	0.799177061587881	2.4553282465963	0.0140755996518715	0.0359440016331047
"NDUFB10"	99.1146707060449	-0.430054540939892	0.477590898148508	-0.900466366941033	0.367872116052866	0.513290050978207
"EFHB"	4.70615380490656	-0.325635499782799	0.778803336909138	-0.418122887191469	0.67585727206465	0.785203950422872
"TFB2M"	159.45983443733	-1.07518324551085	0.268997251938737	-3.99700457072221	6.4149062869153e-05	0.000308480578602013
"CD19"	198.51069753089	-2.39370239972466	0.748099166972902	-3.19971269238342	0.00137564643915131	0.00475952862346626
"COL10A1"	86.3009709319101	-0.440534656171531	0.37372813474616	-1.17875700332475	0.238494949909651	0.367751481099651
"ASH2L"	412.938322017686	-0.781795455065169	0.209609345121107	-3.72977385437404	0.000191651705256721	0.000821682099110477
"PRKDC"	4503.92214220394	-2.11667759010471	0.207081905762339	-10.221451180452	1.58943356059938e-24	2.38613713284982e-22
"FTHL17"	0.136893787759253	-0.21548589026482	0.34415521056852	-0.626129965921051	0.531229698648505	NA
"LHFPL4"	0.215178268637343	0.358554487978053	0.474135097929991	0.75622852968163	0.449512190302979	NA
"LHFPL5"	0.295635219451822	0.579898549936172	0.644645254429414	0.899562272353109	0.368353242317781	NA
"GADD45G"	0.994203885933651	1.87848324512259	0.761737038459834	2.46605212859378	0.0136611451238599	0.035064004343249
"RGMB"	27.5399533898501	-1.66310697349456	0.558224431348828	-2.97928016062648	0.00288926473177524	0.00916173450260612
"LHFPL1"	31.2911511380696	-1.79900929514918	0.670121856763404	-2.6846002364975	0.00726166048544872	0.0203648668838854
"LHFPL2"	72.2717483091817	-0.101882340956993	0.392646803391115	-0.259475793708445	0.795268156432094	0.87145716776911
"RGMA"	1.09086051869036	3.40115658567455	0.77595769050306	4.38317272616959	1.16963304912157e-05	6.63782299820442e-05
"ENPEP"	5.88952707915135	-1.12405651874237	0.756441039013418	-1.48598034845969	0.137284319035057	0.240435241941091
"GRM8"	0.617462624073846	0.354277527830897	0.687870373940988	0.515035304982172	0.606528349431495	0.731641479138456
"NR2F6"	10.8921568167389	2.85174386918208	0.592616518156597	4.81212349269772	1.49335025923815e-06	1.02049141470556e-05
"PTX4"	1.09326580883774	0.204843876671674	0.703851425821045	0.29103283613118	0.771026206326119	0.855429536995537
"NR2F2"	1.12088447833006	0.795882666260215	0.711616592328613	1.11841499318595	0.263389793772303	0.397650713162208
"INHBC"	0.988204411216727	1.21336256062888	0.745719448580962	1.62710327984312	0.10371516457105	0.192447914484096
"ANKRD29"	0.384613846437105	-0.646259110259098	0.594180629148688	-1.08764755792363	0.276750727146467	NA
"BHLHB9"	39.5687565248738	0.472563785351599	0.38699520527244	1.2211101815045	0.222044305243825	0.348823035445171
"KIF21A"	21.4351948916044	-0.195702246892407	0.794818260907681	-0.246222635434817	0.8055098942944	0.878173047132713
"RIMS1"	2.56905826591389	-0.978144493496792	0.791853411059384	-1.23525955667499	0.216733920347493	0.342587590845852
"KIF21B"	416.460852829796	0.60004548478737	0.400272292530946	1.49909323224259	0.133849447076921	0.235492673047987
"GRID1"	2.6737962487957	-0.426840172964597	0.802636132458617	-0.531797854224565	0.594866009096907	0.722015236912972
"BBS9"	1151.3492904996	-2.53374292720307	0.373508774680379	-6.78362356914174	1.17198459730968e-11	2.14893664331135e-10
"GRID2"	0.307749576756348	0.615537519062545	0.661343513727259	0.930737969430507	0.35198912375294	NA
"CEP44"	589.692903998802	-1.65388378735661	0.38063192882721	-4.34509998268536	1.3921224080369e-05	7.74494041483415e-05
"SLC7A9"	4.24352717420587	-0.443054677365456	0.781386460847848	-0.567010947290687	0.570706743979721	0.701016414747783
"TSPEAR"	1.25263994271188	-0.0157630692584095	0.688747693516558	-0.0228865655838753	0.981740756701109	0.988738489558098
"MCAT"	33.6654852628229	-1.42339270123656	0.463912342193026	-3.06823632781107	0.00215326256261319	0.00709483768915895
"ZYG11A"	3.47755753502738	1.23628199176017	0.729656114032358	1.69433513676464	0.0902016173755232	0.171819417078514
"KLRG1"	323.033709402064	-3.06874813911505	0.660806902772649	-4.64394080364329	3.41825540098397e-06	2.18368337052221e-05
"APOBEC3H"	116.197253599162	1.32542084244582	0.444364661611398	2.98273232988295	0.00285687726471844	0.00907101016504122
"APOBEC3D"	49.5403662253373	0.276674796217353	0.411432967900445	0.672466277141651	0.501286901776046	0.643985098577919
"SLC7A6"	85.3754313885578	-0.274686428734996	0.333153629450297	-0.824503785800647	0.409653365584208	0.554046950525488
"IL21R"	302.296244834319	-0.765608377609248	0.355757085548016	-2.15205377126892	0.0313931195559368	0.0717580815493031
"APOBEC3A"	1848.22164526915	4.02020762571587	0.303784565862901	13.2337454810993	5.60243833109951e-40	4.14063288347724e-37
"PALM"	0.391059752954453	0.524760130554789	0.642416939525879	0.816852885202679	0.4140125054177	NA
"PRKD1"	25.7305680841022	-0.969946734422873	0.768927738303499	-1.26142768182988	0.207154800109031	0.331061763048497
"PRKD2"	83.6855457518646	1.41577150881536	0.393435429593096	3.5984850430974	0.000320076254653802	0.00129980872721553
"PRKD3"	3268.46065587136	-2.28182037821718	0.250642677216874	-9.10387809272715	8.71626023050671e-20	6.44198679190065e-18
"DHFR"	7.74237030894016	-1.41402016659696	0.62308507714806	-2.26938538324351	0.0232449002745011	0.0555288418292906
"NARG2"	331.012222681521	-1.29552412447252	0.224610973878232	-5.76785765229288	8.02855730449586e-09	8.8259014395419e-08
"LAMP3"	0.770151572000579	1.69744593760092	0.777155835849179	2.18417704570945	0.0289492409617377	0.0670550402990298
"PLCG1"	583.826854293182	-1.4452647087723	0.291966078008053	-4.95011173432426	7.41708868203958e-07	5.46498374670524e-06
"ZMYND8"	1271.24498743511	-0.794770363553686	0.324367246512973	-2.45021768411473	0.0142769872193928	0.0363936146786947
"GIPR"	0.400656577182687	0.416548681298488	0.612197457161884	0.680415569234126	0.496241365545765	NA
"LPIN2"	868.031928448293	0.758630461127934	0.359064031132147	2.11279993358269	0.0346178953734974	0.0780039255976929
"LPIN3"	0.218219974718542	0.451079290546375	0.383445572310368	1.17638414189658	0.239441405803969	NA
"KLF7"	517.505383897648	2.31484132274139	0.182709944456511	12.6694873102125	8.72829867903936e-37	5.24134335676313e-34
"KLF5"	29.0011291777347	2.489778727322	0.741747171933889	3.35664067424838	0.00078895574095372	0.00290878233272576
"KLF3"	1385.24196210977	0.327108655105819	0.212641212807094	1.53831259137225	0.123972202529034	0.22255764812908
"KLF1"	91.6520225841959	-0.32153383654571	0.775657528721422	-0.414530671900677	0.678485509103615	0.787495623516252
"TMEM223"	25.0336488469248	-0.82237374425074	0.465593926085448	-1.7662896747064	0.0773472629633733	0.151632830555415
"TMEM220"	4.57824969393128	-0.230884542702665	0.652524671170029	-0.353832663964521	0.723464292717931	0.820445001032839
"N4BP3"	1.76165289715271	1.64261369313205	0.786226351952942	2.08923764645117	0.0366863361545574	0.0817255547815877
"EFR3B"	8.70085249041416	-1.08234644718495	0.761733859129077	-1.42089843350595	0.155346288479472	0.264348406304195
"MPZ"	40.525781681469	1.00764872126889	0.341648996647911	2.94936830242569	0.00318424253943245	0.00997853956910209
"HEATR1"	1042.66131163118	-0.782797517138537	0.230667434346918	-3.39361956036338	0.000689754419426998	0.00257765867827872
"BZRAP1"	42.1459013988432	0.130378028583347	0.592926807424602	0.219888908632161	0.825957674553086	0.891863490346825
"REST"	1405.85877038477	0.484497840875801	0.229186552644732	2.11398895478319	0.0345162107049172	0.0778112980884197
"TPH2"	14.1591280627425	0.581331921086578	0.6501279471851	0.894180789494756	0.371225168936391	0.516428119936171
"SFSWAP"	191.028866742743	1.12111501730538	0.266830394503439	4.20160161810553	2.6503323159934e-05	0.000137794333831518
"DEDD"	191.173150057341	1.11133813241577	0.24326309171908	4.5684617611419	4.91316680542969e-06	3.03183729393503e-05
"POU1F1"	10.8119994257405	-0.456423785125951	0.764137695786755	-0.597305678861999	0.550303313689654	0.684176273024093
"VPS25"	87.6644185040465	-0.823507554824945	0.342972844127401	-2.40108675927428	0.0163464603541346	0.0409321842800432
"NUP35"	202.466651120193	-1.27031730703905	0.241933835427055	-5.25068064496526	1.51538208709249e-07	1.28961834302787e-06
"NUP37"	100.197173635956	-0.891466545851221	0.300614279246533	-2.96548303721837	0.00302208010692897	0.00953881263711351
"MAP3K10"	9.95755291474313	-0.477421483559455	0.664894365592428	-0.718041102866119	0.472731943633756	0.616534344296611
"MAP3K13"	13.8052552250823	1.08138650784662	0.613038251274826	1.76397884731965	0.0777355405657563	0.152207677553655
"ZNF543"	43.5693296900397	-1.30724833960697	0.446865780010285	-2.92537132643472	0.00344045423843027	0.0106391645712385
"CLSTN3"	14.9033428600045	0.649251327184873	0.659434763083482	0.984557326260763	0.324841559720934	0.466389376240098
"SLC1A5"	46.0904506588106	1.7315511020588	0.497348116954113	3.48156762443026	0.000498487893278925	0.00192812869509819
"AGO2"	521.391704282588	0.197866682963822	0.242398147499589	0.816287933735789	0.41433547393676	0.558963104968321
"ZNF549"	170.361727536764	-1.61346900757058	0.427248613749332	-3.7764171857962	0.000159100424705966	0.000695150923408332
"SLC1A3"	9.44871439694659	4.85245258390607	0.770850522806797	6.29493324625048	3.07532174375193e-10	4.34524872264243e-09
"NUPL2"	120.155805253928	-0.141638849148819	0.266697155348776	-0.531084964005667	0.595359903178451	0.722340945793479
"RSPH4A"	8.03442027657857	-0.927478373565285	0.713953432977347	-1.29907404422371	0.193918519687402	0.315791379179078
"ATP13A5"	0.550148815249525	0.289231685602568	0.633017459665269	0.456909491494137	0.647736101517598	0.764551408277774
"ATP13A4"	1.95089062784672	-0.23719425249073	0.805390033421038	-0.294508551941232	0.768369329536245	0.854124763605414
"DHTKD1"	25.3392039398493	-0.582560739425929	0.473754675345177	-1.22966752571144	0.218821632234579	0.345035344400093
"OSBPL1A"	450.613712535541	-0.0879298387124016	0.353053353774138	-0.2490553843277	0.803317940314378	0.876588339170727
"DCTPP1"	11.117894975385	-0.657360782309349	0.680270114972912	-0.966323182278153	0.33388248940088	0.476718531754874
"IKBKG"	238.596138026266	1.97419981198508	0.374657011355486	5.26935237336822	1.3690592579218e-07	1.17236375669453e-06
"IKBKE"	3094.7986430484	1.34842545775724	0.194021275811052	6.94988450168946	3.65585394356546e-12	7.33307822333547e-11
"SKA1"	27.22771642509	0.92306330693647	0.61448120261397	1.50218314736042	0.13304981592872	0.234515250677517
"GNL1"	194.772034299139	1.08896392890785	0.231008781275178	4.71395036542216	2.42959868977198e-06	1.59450711826019e-05
"RARG"	76.0279215319174	1.73079775349728	0.476846383466706	3.62967574780428	0.00028377746666922	0.00116518542724695
"DHRS9"	261.528664961852	0.528989077004369	0.514006854625784	1.02914790385333	0.303410178497849	0.442429047656296
"DHRS7"	1049.1599504342	1.68957054002326	0.347337919972204	4.86434231010098	1.14838019197409e-06	8.06552403836776e-06
"DHRS4"	39.9927768585061	-1.43954733063783	0.398280246972756	-3.61440804955688	0.000301034628641765	0.00123130724222651
"DHRS3"	197.872183404262	1.34798491409075	0.415071027039934	3.24760059429794	0.00116382515818841	0.00409598246149239
"CHST13"	0.594025872013067	0	0.618482487029515	0	1	1
"CACUL1"	414.790345184634	0.425144967402888	0.345638736407829	1.2300269692609	0.218687005817206	0.344902290198903
"DYRK1A"	2439.54195895408	0.373733699631927	0.126877572984277	2.94562459575295	0.00322303310131738	0.0100836541965019
"DYRK1B"	20.8305233137978	-0.0847068277353055	0.449656864503884	-0.188381039904204	0.850577961579199	0.906930757391293
"JAKMIP3"	0.35813654070037	-0.194900929534608	0.492562740420759	-0.395687520676289	0.692335562786828	NA
"JAKMIP2"	70.7225728656431	-2.44918591802997	0.702775777338156	-3.48501755041493	0.000492104763105587	0.00190574065454191
"JAKMIP1"	70.7134115229911	-1.62692947450948	0.487716489139869	-3.33580986236227	0.000850513120492171	0.00311304002350049
"TPO"	0.439387980984282	0.385824232418576	0.673959282962056	0.572474097727204	0.567000829087086	0.698070728583896
"NOMO1"	704.618696094894	0.929185697576183	0.259808816936667	3.5764209565016	0.000348330575971044	0.00139973240231275
"SMARCAL1"	132.340011508145	0.021786968111642	0.273642348565094	0.0796184078447176	0.936540754350805	0.961766093181117
"IMPA2"	103.21714781175	0.0712035047832694	0.378468574244674	0.188135844370628	0.850770163023847	0.906942149343459
"BAZ1B"	1367.87712455866	0.135227306710115	0.292743701745825	0.46193071244117	0.64413100867522	0.761335315582641
"CCRN4L"	74.3638054539087	0.787790280619538	0.572738178862653	1.3754806466437	0.168982481687599	0.282755779180503
"TPR"	1242.44187246004	-0.0945513622331553	0.230394997646948	-0.410388086541895	0.681521284145557	0.789398010617301
"PHGDH"	59.8043073841964	-0.953092124069537	0.511593768381906	-1.86298618742762	0.0624642095851455	0.126455146585351
"SNAI3"	2.71638539282743	1.97247870835655	0.795787892702913	2.47864880383763	0.0131881087797547	0.0340256039623746
"HRG"	0.310452260797195	0.788856258482902	0.628344705862304	1.25545142836896	0.209314929923306	NA
"SNAI1"	1.12582935570384	0.960839489730392	0.76001042564238	1.26424514363506	0.20614205218631	0.329827283498096
"GRID2IP"	0.286672430310894	1.19855279638048	0.565030188425884	2.12121904445412	0.0339033733315592	NA
"HRC"	0.436715369622726	0.235781837896159	0.575627392746023	0.40960843918731	0.682093205246502	0.789695416723769
"SDE2"	243.374112521418	1.26304393618805	0.301986100026681	4.18245719281932	2.88375326777414e-05	0.000148962910735344
"OSBPL11"	2425.17057189075	0.731038583739385	0.275226745209223	2.65613206733838	0.00790426523349028	0.0218922399433193
"SLC2A9"	8.68421957184551	-1.32588224508908	0.66356503842226	-1.99811950346509	0.0457037057593666	0.0980400100325953
"SLC2A8"	5.89943610889979	2.74410763250434	0.672342878001442	4.08141102150331	4.47631143619227e-05	0.000222551202143802
"SLC2A7"	0.259230589756762	0.1030518010273	0.357202537040401	0.288496833984257	0.772966453657243	NA
"SLC2A6"	38.9133710974138	2.35228559429976	0.558499831743625	4.21179284326008	2.53351834935366e-05	0.000132437673017356
"SLC2A5"	38.7328230653121	3.38595117256559	0.597870268012074	5.66335433241048	1.48442189079311e-08	1.53854644301404e-07
"SLC2A4"	0.214349153570556	0	0.361922888198348	0	1	NA
"SLC2A3"	4903.33164244219	2.73759632542292	0.414651852048397	6.60215627133722	4.05220021357644e-11	6.74758052895016e-10
"SLC2A1"	96.7905372219038	2.386860308035	0.536194106403925	4.45148553392889	8.52782787079394e-06	5.01440453993808e-05
"DIXDC1"	15.9479059347143	-0.142831658578575	0.512062413893977	-0.278934080500876	0.780295413636533	0.861436094935058
"SYF2"	369.623608051668	0.786135249107416	0.358823119498933	2.19087122982819	0.0284611122254994	0.0661316484310999
"PIP5K1C"	31.8298133013152	0.464707432594578	0.472814305591981	0.982854002297471	0.325679299159801	0.467382629772571
"TEAD4"	0.329113437879414	1.17734439162903	0.483614534941732	2.43446858306458	0.014913674451736	NA
"IGFL3"	0.235024749565784	-0.000655428115035102	0.474631000283439	-0.00138092142031114	0.998898184469235	NA
"CCAR1"	1599.26609839892	-1.26639088803221	0.526662999665988	-2.40455640292817	0.0161921073149864	0.0405774040381819
"VANGL2"	1.57985964704026	0.0758350314920609	0.804826315439033	0.0942253378614898	0.924930157610063	0.954023505562801
"MTDH"	2704.17405449549	0.192779461646084	0.223535210505037	0.862412061216369	0.388460805728578	0.533495057381386
"AMELX"	4.09939158116625	0.164824315001969	0.776316289373586	0.21231593006372	0.83186056833202	0.894993401605216
"CHUK"	787.610124065274	0.250891372212042	0.172543060056251	1.45407976495982	0.145924192943845	0.251757882169951
"MADD"	920.844089639236	-0.493776301261114	0.295871432140538	-1.66888806292921	0.0951395657440967	0.179130109282634
"KCNK2"	0.18105113331869	0.256311296418046	0.406777997639306	0.630101180264229	0.528628387539192	NA
"EXO1"	50.2949507264852	-1.89328494326578	0.552443821091574	-3.42710855110088	0.000610045151399057	0.00230760386403234
"ZBTB8A"	11.8354241066243	-1.14769154633652	0.72303573029202	-1.58732341743747	0.112439414170927	0.205774836448431
"SHKBP1"	147.114142228682	1.8857618577225	0.415862006561511	4.53458557879481	5.7716697088889e-06	3.51420802046924e-05
"LRRTM3"	0.636336293696386	0.515898743588276	0.688074838479325	0.74977126721918	0.453392476574078	0.59722990333476
"LRRTM2"	24.9356301705217	0.793569352638102	0.563947539234343	1.40716874785111	0.15937735636374	0.269927311817876
"CEACAM8"	102.809969136897	2.93523306307586	0.72078904555593	4.07224982284792	4.65611997623553e-05	0.000230716868136519
"SLC46A3"	443.353563500062	-2.31313864739529	0.438953742063712	-5.26966380676064	1.36673853936905e-07	1.1714205072487e-06
"SLC46A1"	34.9263850654546	-1.68430073680969	0.576685754443457	-2.92065604851842	0.00349295219592288	0.010780688949061
"PARP2"	240.265296982752	-0.225242274454943	0.301733666557496	-0.74649367776805	0.455369249304614	0.599340787303936
"LAT2"	516.752416995384	1.85595981620354	0.4052509081875	4.57977953585445	4.65466306792215e-06	2.88549976765136e-05
"GTF2IRD1"	1.0347847760145	1.44393552293144	0.783653974619221	1.84256772720772	0.0653921495274622	0.131661310280775
"F10"	0.906410399721388	0.86180348772394	0.78469881630276	1.09826021120367	0.272090880876515	0.407330816993074
"F11"	0.488918926799485	0.17074195307523	0.560843252577951	0.304437919669005	0.760794282192423	0.84917651757723
"ZNF629"	9.1232283525114	1.43180369104584	0.620380025414783	2.30794614976288	0.0210021317940622	0.0510211080347281
"EPAS1"	300.851507624911	3.69086662410131	0.630126601672045	5.85734138871073	4.7033565402567e-09	5.44456019744414e-08
"HDGFL1"	19.4640593076043	0.700953376500081	0.425562559445576	1.64712181779639	0.0995330094458747	0.186016952879977
"OGFOD3"	14.8948818043702	-0.789076988982485	0.520057450109646	-1.51728811656505	0.12919395717466	0.229523376769024
"STC1"	17.6687805888724	6.94884920998964	0.729600274628273	9.52418666992696	1.66339313386974e-21	1.58236447823965e-19
"FZD7"	2.93239572976331	1.02343087868974	0.802607052855208	1.27513317388499	0.202262109295891	0.325789496414906
"TBC1D31"	2498.20593480966	-2.20527100838453	0.527536730219463	-4.18031746806919	2.91102401105001e-05	0.000150129461611211
"PPT2"	21.2777627750266	0.150551918729985	0.426112684127948	0.353314802252586	0.723852449636221	0.820622340543341
"HUS1"	110.517351755081	0.272332200077	0.295731314084372	0.92087711752873	0.357114586583458	0.501851242927288
"TOR2A"	13.8531480639881	0.882264842036656	0.634243151442598	1.39105142882494	0.164209832050891	0.276406458714954
"CREBBP"	1487.90394210439	1.56003265163745	0.320349890007273	4.86977739122068	1.11724042193499e-06	7.89297498084659e-06
"SERPINA12"	0.536585378692477	0.869841136019971	0.595828325906949	1.45988550426153	0.144321543778241	0.249760750062897
"SERPINA10"	0.267077407286041	0.65091756418912	0.56304787318488	1.15606078131013	0.247656296296108	NA
"SERPINA11"	0.561009770257957	0.319270231234232	0.45800385307777	0.697090710239112	0.485746027512899	0.629151770334852
"TMEM126A"	174.064239477891	-1.01863657958147	0.274577069569439	-3.70983848425064	0.000207391513501417	0.000881689230850272
"ZNF620"	70.0691855858172	0.743001814274842	0.297276783948093	2.4993603752272	0.0124417716579618	0.0323082546188371
"DDRGK1"	36.7683549632574	0.181115681245239	0.316680547740444	0.571919186503629	0.567376725002187	0.69826509207391
"TIGD1"	63.8990120887148	0.804641446863405	0.360220920041678	2.23374435546472	0.0254998987049538	0.0602565240425961
"RCOR2"	0.633974328828052	-0.256774749968065	0.791583280194814	-0.32438121975602	0.745649436188716	0.837428379065013
"TIGD5"	0.737193487130534	-0.424630715319427	0.755524717186618	-0.562034180563469	0.574092731202843	0.704095348659295
"ADHFE1"	0.479106541233837	0.185390259954227	0.686829906437454	0.269921647582056	0.787220532740675	0.865699310812912
"TIGD6"	3.77247063842753	0.0920647764556324	0.761065432062841	0.120968280225386	0.903716159365649	0.942635297614337
"RAB2A"	319.701302570629	0.449807867160532	0.179474288639433	2.50625240289546	0.0122018482431776	0.031831484637646
"FLT4"	0.428320991493052	1.00388343805651	0.640850071478754	1.56648720618859	0.117234601408517	NA
"FLT3"	197.258988495015	-2.77268390122464	0.411909532115793	-6.7312933667318	1.68161520646967e-11	3.0031522125949e-10
"FLT1"	37.4334353393376	3.33779224382415	0.583915650675289	5.71622329349119	1.0891759708569e-08	1.16794673303495e-07
"GMPPB"	30.355148201537	0.133018591914032	0.427680290351963	0.31102343249104	0.755782807926805	0.845547417158913
"GSG1L"	0.677800121047884	1.67068295828593	0.675524938052265	2.47316252025128	0.0133923224850355	0.0344876532930102
"ZNF18"	100.310862993195	0.0903457003836592	0.307872220673729	0.293451939853333	0.76917672964039	0.854660578048441
"OXSM"	58.2891851940869	-0.764549205425243	0.300341626621203	-2.54559853732666	0.0109090569887083	0.0288897497079419
"SDR9C7"	0.287829743382933	0.854895658482618	0.517773336858259	1.65110019698957	NA	NA
"FAM105B"	278.255996803742	-0.701148319026166	0.292378182902694	-2.39808699837058	0.0164809503347266	0.0412457795168642
"S1PR5"	3.35899884850458	-0.916209779656156	0.797495622609983	-1.14885869424293	0.250614252290774	0.382085327833982
"SUGP1"	79.8895169053121	1.09140713162679	0.375462422231122	2.90683452458781	0.00365106280218612	0.0111860367995549
"COL25A1"	1.09946766563205	-0.780646810286914	0.773746724952105	-1.00891775708031	0.31301407838323	0.452723056616901
"RCL1"	197.119872705517	0.267055927889348	0.370491643084902	0.720814984288727	0.471023354925864	0.614723226586214
"MRPS18A"	172.183638078558	0.374210968355064	0.349826750718281	1.06970369643464	0.284752701977122	0.421242063265646
"MRPS18C"	277.179814864705	-0.247598553664345	0.26084628717865	-0.9492124896329	0.342512550577002	0.486310120576893
"ELMOD1"	0.123503277815327	0	0.340704386772944	0	1	NA
"ELMOD2"	131.6470045359	-0.22089488909703	0.351624052804006	-0.628213250303886	0.529864251299433	0.667926492585273
"DEK"	437.572419091385	0.100999158243287	0.443060967639957	0.227957697969372	0.819679126835156	0.888178307277791
"MDM1"	618.143989048893	-0.204084858637487	0.407006180773781	-0.501429384314239	0.616068964056813	0.739067375035318
"CLU"	260.941386245986	1.90871040609893	0.621574819410266	3.07076533105036	0.00213510887438353	0.0070422677875307
"SLC24A3"	138.023316498519	0.530648105586703	0.383963824328902	1.38202630550984	0.166963624216012	0.279977699729065
"PDC"	1.43997368473766	-1.2608801925932	0.801952500654572	-1.57226293522876	0.115889585133108	0.211284086140209
"PPM1M"	294.810945780473	0.669185618170469	0.248020206270475	2.69810927195464	0.00697345464523988	0.0196426127913998
"C11H12orf66"	53.8201364671073	-0.499128371061917	0.341329326888829	-1.46230731361821	0.143657015273068	0.248993239488479
"C11H12orf68"	0.247771170732813	0.515348654451396	0.357400569315002	1.44193574016717	0.149320502518811	NA
"SKIV2L2"	1972.13201120046	-0.882182795527463	0.211427120987598	-4.1725148193226	3.01255998695146e-05	0.000154701637384445
"KNG1"	1.18436267935572	-0.960495884742286	0.767516346039873	-1.25143378339513	0.210776258128726	0.335547008519184
"NRDE2"	300.414713333293	0.596771154195637	0.271373374041339	2.19907776989473	0.0278723929147753	0.0650468239816455
"ITGA11"	19.9872179463985	1.41247478227716	0.642303045352307	2.19907844513241	0.0278723449099695	0.0650468239816455
"MYO3A"	0.599617982777319	0.13492526335459	0.687013691426781	0.196393849261401	0.844301910098849	0.903044946257346
"NOP14"	251.492021328999	-0.426271144647396	0.474183871027112	-0.898957494534908	0.368675301596304	0.514233624095256
"AMOTL1"	1.95567094315677	1.42465788380548	0.802233163813095	1.77586510763771	0.0757551532565265	0.149150719772276
"AMOTL2"	106.47619999358	-0.993538572352043	0.623547688191745	-1.5933642144248	0.111078508788276	0.203711073189112
"SF3B5"	146.78316827865	-0.22488064040315	0.529162257277258	-0.424974830140469	0.670855023256795	0.7816608129337
"SF3B4"	68.0210007542237	0.96283988194159	0.308800148729582	3.11800329728712	0.00182080766502194	0.00612546220081611
"PNPT1"	524.416424743905	-0.188970701031214	0.220897124731898	-0.855469265435515	0.392291412179009	0.536913944190301
"VPS52"	289.874549594313	-0.555735015856748	0.358496967329246	-1.55018052174025	0.121098193598326	0.218703804333548
"SF3B1"	7744.64683574003	0.123148871453034	0.180665820568602	0.6816390121023	0.495467240270388	0.639146926194704
"FAM220A"	244.744448891046	0.504875144397763	0.1967900732313	2.56555189043683	0.0103011812135532	0.0275079903001164
"SF3B2"	748.975653477072	1.07965576161513	0.208242554394076	5.18460679065626	2.16471082233439e-07	1.77613506242432e-06
"ALOX15"	93.8904905716112	-2.30148285197298	0.658685722378242	-3.49405304196253	0.000475746486533942	0.00185059604964296
"C3H21orf91"	2645.03923790963	0.845538101358676	0.317410115699251	2.66386627123072	0.00772482649951019	0.0214571069694403
"ALOX12"	52.2107725095679	1.69155114910927	0.502839725590922	3.36399664350586	0.00076822477519685	0.00283997831477158
